id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_hour,pickup_weekday,trip_distance_km,trip_speed_kmh,time_of_day
id3618302,2,2016-04-19 09:27:04,2016-04-19 09:45:02,6,-73.98731994628906,40.75064086914063,-73.98928833007811,40.76940536499024,N,1078,9,1,2.093,6.98961038961039,Morning
id1552358,2,2016-04-01 07:55:30,2016-04-01 08:10:30,1,-73.97543334960938,40.75213241577149,-73.99078369140625,40.75094223022461,N,900,7,4,1.3,5.2,Morning
id1168234,1,2016-02-01 18:02:59,2016-02-01 18:13:30,1,-74.00020599365233,40.73784637451172,-74.00031280517578,40.72286605834961,N,631,18,0,1.666,9.504912836767035,Evening
id2910320,2,2016-04-20 07:33:12,2016-04-20 07:56:17,1,-73.95545959472656,40.76730728149414,-73.98899841308595,40.69316864013672,N,1385,7,2,8.715,22.652707581227435,Morning
id3331830,1,2016-04-12 09:21:27,2016-04-12 09:35:56,1,-73.96486663818358,40.75579071044922,-73.9758071899414,40.757354736328125,N,869,9,1,0.938,3.88584579976985,Morning
id0195963,2,2016-06-19 18:39:05,2016-06-19 18:48:39,1,-73.99916076660156,40.74436950683594,-73.98870849609375,40.75870132446289,N,574,18,6,1.821,11.420905923344948,Evening
id0762989,2,2016-03-17 08:24:27,2016-03-17 08:26:11,1,-73.97761535644531,40.76357269287109,-73.97257232666014,40.7659568786621,N,104,8,3,0.501,17.342307692307692,Morning
id2671060,2,2016-04-07 08:44:32,2016-04-07 08:51:30,1,-73.95311737060547,40.77180099487305,-73.94792175292967,40.78314971923828,N,418,8,3,1.336,11.50622009569378,Morning
id3620795,1,2016-01-01 10:45:24,2016-01-01 10:51:47,1,-74.0016098022461,40.74081039428711,-73.99622344970702,40.72590255737305,N,383,10,4,1.719,16.157702349869453,Morning
id2282206,1,2016-01-04 16:32:42,2016-01-04 16:51:19,2,-73.9621810913086,40.81072616577149,-73.99483489990233,40.752811431884766,N,1117,16,0,7.002,22.566875559534466,Afternoon
id0591292,1,2016-06-09 18:43:04,2016-06-09 19:07:11,1,-73.98696899414062,40.74285125732422,-73.9942855834961,40.761356353759766,N,1447,18,3,2.148,5.344022114720111,Evening
id0906779,1,2016-04-19 08:31:48,2016-04-19 09:14:11,2,-73.9715576171875,40.75062942504882,-73.95262908935547,40.631595611572266,N,2543,8,1,13.332,18.87345654738498,Morning
id3863815,2,2016-03-14 04:24:36,2016-03-14 04:37:11,3,-73.94435882568358,40.7144889831543,-73.91053009033203,40.70949172973633,N,755,4,0,2.905,13.851655629139072,Night
id3048297,2,2016-04-06 08:53:11,2016-04-06 09:14:08,1,-73.97279357910156,40.75559616088867,-73.87312316894531,40.77445602416992,N,1257,8,2,8.652,24.778997613365153,Morning
id3649509,1,2016-04-02 14:46:23,2016-04-02 15:06:44,2,-74.00554656982422,40.70926284790039,-73.97014617919923,40.762741088867195,N,1221,14,5,6.653,19.615724815724814,Afternoon
id1783063,2,2016-04-06 12:24:22,2016-04-06 12:40:02,2,-73.98464965820312,40.74597930908203,-73.97737884521484,40.75965118408203,N,940,12,2,1.639,6.277021276595745,Afternoon
id3363012,2,2016-04-12 20:22:49,2016-04-12 20:24:55,1,-73.96196746826173,40.77008056640625,-73.96077728271484,40.77505111694336,N,126,20,1,0.562,16.057142857142857,Evening
id0514638,1,2016-02-10 08:36:33,2016-02-10 08:42:23,1,-73.96942138671875,40.80003356933594,-73.96817779541014,40.791702270507805,N,350,8,2,0.932,9.586285714285715,Morning
id0627115,2,2016-02-26 16:10:47,2016-02-26 16:23:04,1,-73.98262786865233,40.76211166381836,-73.99337005615233,40.74748992919922,N,737,16,4,1.861,9.090366350067843,Afternoon
id3141299,2,2016-01-14 12:25:54,2016-01-14 12:37:24,3,-73.9957733154297,40.74256896972656,-74.00809478759764,40.72277069091797,N,690,12,3,2.434,12.69913043478261,Afternoon
id2003497,1,2016-04-15 11:58:45,2016-04-15 12:09:56,2,-74.00007629394531,40.74829864501953,-73.98988342285155,40.73796463012695,N,671,11,4,1.434,7.693591654247392,Morning
id3748197,1,2016-02-07 23:17:58,2016-02-07 23:25:41,1,-73.9991683959961,40.734233856201165,-73.98209381103516,40.74027633666992,N,463,23,6,1.588,12.347300215982722,Evening
id2983261,1,2016-04-15 14:41:14,2016-04-15 14:47:21,1,-74.01425170898438,40.713912963867195,-74.00462341308595,40.70538330078125,N,367,14,4,1.248,12.241961852861035,Afternoon
id0485870,2,2016-06-19 20:23:09,2016-06-19 20:29:18,1,-73.99089813232422,40.75066375732422,-73.99321746826173,40.734199523925774,N,369,20,6,1.841,17.960975609756098,Evening
id0835694,1,2016-01-15 19:25:12,2016-01-15 19:31:54,1,-73.97510528564453,40.75569152832031,-73.985595703125,40.74747467041016,N,402,19,4,1.271,11.382089552238805,Evening
id3426410,2,2016-02-18 09:27:07,2016-02-18 09:45:20,5,-73.96743774414062,40.75934982299805,-74.01268768310547,40.70161056518555,N,1093,9,3,7.467,24.593961573650503,Morning
id3673678,2,2016-01-31 13:52:55,2016-01-31 14:03:52,1,-73.97599792480467,40.75113677978516,-74.0018539428711,40.7352294921875,N,657,13,6,2.806,15.375342465753423,Afternoon
id2460349,1,2016-01-07 15:40:34,2016-01-07 15:49:24,2,-73.97895050048828,40.750930786132805,-73.96439361572266,40.75496292114258,N,530,15,3,1.306,8.870943396226416,Afternoon
id3198639,1,2016-06-05 03:02:46,2016-06-05 03:14:59,1,-73.97978973388672,40.781265258789055,-73.94087982177734,40.82322311401367,N,733,3,6,5.7,27.994542974079128,Night
id1872601,2,2016-05-31 19:16:05,2016-05-31 19:27:44,2,-73.98686218261719,40.75096130371094,-74.00537872314453,40.740028381347656,N,699,19,1,1.978,10.187124463519313,Evening
id0125957,1,2016-06-14 21:16:43,2016-06-14 21:21:37,2,-73.9670181274414,40.75300598144531,-73.95162963867188,40.76935958862305,N,294,21,1,2.233,27.342857142857145,Evening
id3526986,2,2016-02-23 13:28:59,2016-02-23 13:40:00,1,-73.9703826904297,40.76499176025391,-73.94966888427734,40.76845932006836,N,661,13,1,1.787,9.73252647503782,Afternoon
id3170873,1,2016-06-30 21:35:27,2016-06-30 21:46:19,1,-74.00243377685547,40.717166900634766,-73.98596954345702,40.726749420166016,N,652,21,3,1.749,9.657055214723927,Evening
id1674373,2,2016-02-15 17:52:27,2016-02-15 18:02:13,5,-74.00749969482422,40.74095153808594,-74.0166473388672,40.70491027832031,N,586,17,0,4.081,25.07098976109215,Afternoon
id2973697,2,2016-04-07 22:52:23,2016-04-07 23:10:00,2,-73.9953842163086,40.749298095703125,-73.98932647705078,40.71814727783203,N,1057,22,3,3.501,11.923935666982024,Evening
id1592044,1,2016-01-29 11:23:23,2016-01-29 11:33:03,1,-73.98667907714845,40.72584915161133,-73.99746704101561,40.73515319824219,N,580,11,4,1.377,8.546896551724137,Morning
id3899813,2,2016-06-01 20:15:24,2016-06-01 20:34:35,5,-73.98002624511719,40.76596832275391,-73.99120330810547,40.75035095214844,N,1151,20,2,1.975,6.177237185056472,Evening
id2075052,1,2016-04-09 09:09:03,2016-04-09 09:20:03,1,-73.95449829101561,40.76680755615234,-73.98778533935547,40.72087860107422,N,660,9,5,5.826,31.778181818181817,Morning
id3707411,1,2016-01-03 02:03:39,2016-01-03 02:17:02,1,-74.00772857666014,40.74060821533203,-73.98351287841797,40.73720932006836,N,803,2,6,2.075,9.302615193026153,Night
id1608545,1,2016-04-14 08:31:03,2016-04-14 09:03:37,1,-74.00679779052734,40.73107147216797,-73.97496032714845,40.75846862792969,N,1954,8,3,4.059,7.478198567041964,Morning
id3517425,2,2016-01-16 20:34:06,2016-01-16 20:51:16,6,-73.98092651367188,40.75524139404297,-74.00455474853516,40.72965240478516,N,1030,20,5,3.473,12.13864077669903,Evening
id3942917,1,2016-04-29 14:18:39,2016-04-29 15:05:36,4,-73.86277770996092,40.76931381225586,-73.98612976074217,40.748580932617195,N,2817,14,4,10.642,13.6,Afternoon
id3564028,1,2016-01-02 01:16:42,2016-01-02 01:19:56,1,-73.95413208007811,40.774784088134766,-73.94741821289062,40.779632568359375,N,194,1,5,0.781,14.492783505154641,Night
id1233453,1,2016-02-05 17:28:07,2016-02-05 17:30:03,1,-73.97209930419923,40.78220748901367,-73.96451568603516,40.77754974365234,N,116,17,4,0.822,25.510344827586206,Afternoon
id1372674,2,2016-05-22 13:08:24,2016-05-22 13:21:50,1,-73.97821044921875,40.77716064453125,-73.95762634277344,40.7745475769043,N,806,13,6,1.757,7.847642679900744,Afternoon
id2806146,2,2016-05-28 21:31:24,2016-05-28 21:41:23,1,-73.98357391357422,40.73841857910156,-74.00548553466798,40.739559173583984,N,599,21,5,1.85,11.118530884808013,Evening
id1832737,2,2016-03-06 10:53:26,2016-03-06 10:59:30,1,-73.98471069335938,40.76018142700195,-73.97956085205078,40.75270462036133,N,364,10,6,0.938,9.276923076923078,Morning
id1489766,2,2016-05-31 19:53:33,2016-05-31 20:00:46,1,-73.9898910522461,40.74715805053711,-73.97494506835938,40.741744995117195,N,433,19,1,1.396,11.60646651270208,Evening
id3308765,2,2016-05-17 18:00:27,2016-05-17 18:10:25,4,-73.86347198486328,40.76981735229492,-73.87153625488281,40.76310348510742,N,598,18,1,1.009,6.074247491638795,Evening
id2059551,2,2016-04-01 09:28:05,2016-04-01 09:42:03,1,-73.95665740966798,40.78076934814453,-73.96964263916014,40.80010223388672,N,838,9,4,2.412,10.3618138424821,Morning
id2433939,1,2016-05-16 13:05:38,2016-05-16 13:33:57,3,-73.87300872802734,40.774120330810554,-73.97607421875,40.74991226196289,N,1699,13,0,9.088,19.25650382577987,Afternoon
id2677357,2,2016-02-15 16:36:19,2016-02-15 16:41:50,2,-73.97163391113281,40.78196334838867,-73.981689453125,40.778995513916016,N,331,16,0,0.909,9.886404833836858,Afternoon
id2336715,2,2016-01-01 00:09:03,2016-01-01 00:19:25,2,-73.98435974121092,40.748985290527344,-73.99628448486328,40.71605682373047,N,622,0,4,3.797,21.97620578778135,Night
id3525276,1,2016-03-24 18:27:14,2016-03-24 18:32:57,1,-73.9709701538086,40.76412582397461,-73.9622802734375,40.776180267333984,N,343,18,3,1.527,16.026822157434403,Evening
id3729126,1,2016-01-04 14:20:21,2016-01-04 14:36:59,1,-73.86691284179686,40.77187728881836,-73.79469299316406,40.73479080200195,N,998,14,0,7.349,26.50941883767535,Afternoon
id1073968,1,2016-03-15 09:44:58,2016-03-15 10:07:43,1,-73.95521545410156,40.78024673461913,-73.86183166503906,40.76845550537109,N,1365,9,1,7.972,21.025054945054947,Morning
id0562336,2,2016-06-15 10:17:48,2016-06-15 10:27:40,2,-73.95274353027344,40.77225875854492,-73.97776794433594,40.73911285400391,N,592,10,2,4.246,25.820270270270274,Morning
id1163958,1,2016-03-18 07:48:10,2016-03-18 07:53:23,1,-73.97257995605469,40.748905181884766,-73.96156311035155,40.76051712036133,N,313,7,4,1.59,18.287539936102238,Morning
id1681877,1,2016-04-26 14:42:12,2016-04-26 14:57:02,1,-73.95526123046875,40.78024291992188,-73.9698715209961,40.78976440429688,N,890,14,1,1.623,6.564943820224719,Afternoon
id0945119,2,2016-05-02 18:29:38,2016-05-02 18:38:56,6,-74.00283813476561,40.76036071777344,-73.98841094970702,40.77898025512695,N,558,18,0,2.401,15.490322580645161,Evening
id2939783,1,2016-04-12 10:11:37,2016-04-12 10:34:46,1,-73.9900665283203,40.75193405151367,-73.98975372314453,40.72386932373047,N,1389,10,1,3.121,8.088984881209504,Morning
id2050990,2,2016-06-20 21:05:09,2016-06-20 21:47:45,1,-73.99008178710938,40.75673675537109,-73.95513153076173,40.67752456665039,N,2556,21,0,9.287,13.080281690140847,Evening
id3780362,2,2016-05-08 21:13:49,2016-05-08 21:16:04,2,-73.94952392578125,40.776611328125,-73.94267272949217,40.78596878051758,N,135,21,6,1.19,31.733333333333334,Evening
id2233338,2,2016-01-14 19:14:29,2016-01-14 19:23:22,2,-73.99514007568358,40.75,-73.99369812011719,40.73550033569336,N,533,19,3,1.617,10.92157598499062,Evening
id1445390,2,2016-01-19 08:00:19,2016-01-19 08:17:34,3,-73.96012115478516,40.78195190429688,-73.97196960449217,40.75503921508789,N,1035,8,1,3.155,10.973913043478259,Morning
id0345679,2,2016-03-22 20:24:06,2016-03-22 20:33:40,1,-73.99752044677734,40.721240997314446,-73.98800659179686,40.720821380615234,N,574,20,1,0.803,5.03623693379791,Evening
id0570525,1,2016-02-25 15:30:16,2016-02-25 15:35:20,1,-73.99837493896483,40.72592544555664,-73.99031066894531,40.73112869262695,N,304,15,3,0.892,10.563157894736843,Afternoon
id0872662,2,2016-02-13 08:10:01,2016-02-13 08:12:19,3,-73.97830963134764,40.73715972900391,-73.97321319580078,40.74394989013672,N,138,8,5,0.869,22.669565217391302,Morning
id3114338,2,2016-05-23 20:42:21,2016-05-23 20:51:40,1,-73.9651107788086,40.775089263916016,-73.9523696899414,40.766460418701165,N,559,20,0,1.439,9.26726296958855,Evening
id0618376,2,2016-01-11 06:21:39,2016-01-11 06:25:11,1,-74.00611877441406,40.717918395996094,-74.0135040283203,40.71568298339844,N,212,6,0,0.67,11.377358490566039,Morning
id1697059,1,2016-06-26 15:10:46,2016-06-26 15:23:54,1,-73.95810699462889,40.74216842651367,-73.93170928955078,40.76806640625,N,788,15,6,3.638,16.62030456852792,Afternoon
id0000569,1,2016-01-03 19:51:38,2016-01-03 19:53:41,3,-73.96197509765625,40.76773452758789,-73.95858764648438,40.77301025390625,N,123,19,6,0.652,19.082926829268292,Evening
id0952827,2,2016-03-25 00:22:07,2016-03-25 00:36:20,1,-73.99806213378906,40.67480850219727,-74.00444030761719,40.73265075683594,N,853,0,4,6.454,27.238452520515825,Night
id0464363,2,2016-04-25 19:43:15,2016-04-25 19:47:43,1,-73.95108795166014,40.711063385009766,-73.93892669677734,40.707386016845696,N,268,19,0,1.104,14.829850746268658,Evening
id0608846,2,2016-05-25 13:45:57,2016-05-25 13:57:41,1,-73.9801025390625,40.75370407104492,-73.99331665039062,40.74161148071289,N,704,13,2,1.746,8.92840909090909,Afternoon
id3567125,1,2016-04-10 03:13:02,2016-04-10 03:57:40,1,-73.98155975341797,40.76632690429688,-73.91159057617188,40.76388549804688,N,2678,3,6,5.899,7.9299477221807315,Night
id3996183,1,2016-06-17 08:54:16,2016-06-17 09:06:11,1,-73.99031066894531,40.71886444091797,-73.99554443359375,40.73687362670898,N,715,8,4,2.051,10.326713286713288,Morning
id0695483,1,2016-02-06 16:02:38,2016-02-06 16:15:56,3,-74.00238800048828,40.74955368041992,-73.977783203125,40.75408172607422,N,798,16,5,2.133,9.622556390977444,Afternoon
id3609971,1,2016-06-14 09:20:45,2016-06-14 09:43:13,1,-73.99090576171875,40.75627136230469,-73.97681427001953,40.75968933105469,N,1348,9,1,1.246,3.3275964391691395,Morning
id3956459,2,2016-03-05 10:23:45,2016-03-05 10:45:52,1,-73.98690795898438,40.7616081237793,-74.00840759277344,40.711620330810554,N,1327,10,5,5.846,15.859532780708363,Morning
id0088231,2,2016-06-08 23:02:21,2016-06-08 23:19:31,3,-74.00817108154298,40.74500274658203,-73.95509338378906,40.80483627319336,N,1030,23,2,8.015,28.01359223300971,Evening
id1957034,1,2016-02-02 18:28:23,2016-02-02 19:09:19,1,-73.99488067626953,40.75021362304688,-73.96221923828125,40.711620330810554,N,2456,18,1,5.098,7.472638436482085,Evening
id1838067,2,2016-04-01 12:46:46,2016-04-01 12:52:12,1,-73.96318054199219,40.77423095703125,-73.95555114746092,40.778690338134766,N,326,12,4,0.812,8.966871165644172,Afternoon
id3342568,1,2016-01-03 03:33:21,2016-01-03 04:09:20,1,-73.98484802246092,40.72433471679688,-73.88411712646483,40.71671676635742,N,2159,3,6,8.531,14.224918943955537,Night
id3487442,2,2016-02-29 18:39:12,2016-02-29 18:42:59,1,-73.98181915283203,40.76896286010742,-73.98181915283203,40.76896286010742,N,227,18,0,0.0,0.0,Evening
id1401963,1,2016-06-18 06:53:43,2016-06-18 07:19:18,1,-73.97602844238281,40.776126861572266,-73.9483871459961,40.77815628051758,N,1535,6,5,2.338,5.483257328990228,Morning
id1597742,2,2016-04-11 19:50:42,2016-04-11 19:58:52,5,-73.98379516601561,40.75070571899414,-73.97735595703125,40.76612091064453,N,490,19,0,1.798,13.209795918367346,Evening
id3271420,2,2016-04-24 19:25:32,2016-04-24 19:32:10,4,-73.9734649658203,40.76087951660156,-73.96613311767578,40.76120376586913,N,398,19,6,0.619,5.598994974874372,Evening
id0850673,2,2016-02-20 13:06:23,2016-02-20 13:23:37,1,-73.98133087158203,40.747268676757805,-74.0054931640625,40.73902130126953,N,1034,13,5,2.233,7.774468085106383,Afternoon
id0171820,2,2016-05-25 06:40:04,2016-05-25 06:43:13,1,-74.00452423095702,40.72419357299805,-74.00449371337889,40.72466659545898,N,189,6,2,0.053,1.0095238095238095,Morning
id0514543,2,2016-02-26 18:45:39,2016-02-26 19:04:18,1,-73.98253631591797,40.77566146850586,-73.96945190429686,40.8020896911621,N,1119,18,4,3.138,10.09544235924933,Evening
id1991106,1,2016-06-11 14:22:56,2016-06-11 14:31:03,1,-73.96778869628906,40.76269912719727,-73.98147583007811,40.74219131469727,N,487,14,5,2.555,18.887063655030804,Afternoon
id2142187,1,2016-05-19 20:47:17,2016-05-19 20:59:08,1,-73.98706817626953,40.75663375854492,-73.9603042602539,40.7807731628418,N,711,20,3,3.505,17.746835443037977,Evening
id0526379,1,2016-04-29 04:28:26,2016-04-29 04:39:20,1,-73.98609924316406,40.719486236572266,-73.94596099853516,40.7114372253418,N,654,4,4,3.499,19.260550458715596,Night
id2548131,1,2016-05-31 23:12:37,2016-05-31 23:28:24,2,-74.00778198242188,40.740943908691406,-73.97117614746092,40.80080032348633,N,947,23,1,7.335,27.883843717001056,Evening
id2452855,2,2016-05-14 03:27:31,2016-05-14 03:51:36,1,-73.98506927490233,40.73220443725586,-73.91049194335938,40.696815490722656,N,1445,3,5,7.416,18.475847750865054,Night
id0315726,2,2016-06-04 03:14:11,2016-06-04 03:35:27,1,-73.98343658447266,40.73168182373047,-73.94800567626953,40.714160919189446,N,1276,3,5,3.565,10.057993730407523,Night
id2527828,2,2016-02-17 17:39:30,2016-02-17 18:08:38,1,-73.99115753173827,40.74578094482422,-73.98339080810547,40.771461486816406,N,1748,17,2,2.93,6.034324942791762,Afternoon
id1630336,1,2016-04-25 23:18:24,2016-04-25 23:30:54,1,-73.98204040527344,40.75967788696289,-73.94705200195312,40.77315902709961,N,750,23,0,3.306,15.868800000000002,Evening
id2353964,2,2016-04-30 07:44:24,2016-04-30 07:49:24,1,-73.9612045288086,40.76055908203125,-73.94713592529298,40.77593231201172,N,300,7,5,2.08,24.96,Morning
id2393811,1,2016-03-10 18:52:40,2016-03-10 19:08:43,1,-73.9705810546875,40.79904556274414,-73.98981475830078,40.76724624633789,N,963,18,3,3.889,14.538317757009345,Evening
id1774339,1,2016-04-11 17:41:07,2016-04-11 17:46:20,1,-73.94978332519531,40.780567169189446,-73.96006774902342,40.77040863037109,N,313,17,0,1.423,16.366773162939296,Afternoon
id1610798,2,2016-01-25 23:32:14,2016-01-25 23:42:35,1,-73.98743438720702,40.76013946533203,-73.99098205566406,40.7448616027832,N,621,23,0,1.725,10.0,Evening
id2452120,1,2016-04-18 18:27:14,2016-04-18 18:42:35,2,-73.97445678710938,40.756927490234375,-73.96090698242188,40.78014373779297,N,921,18,0,2.822,11.030618892508144,Evening
id2693088,2,2016-04-23 23:28:09,2016-04-23 23:43:01,2,-73.9754180908203,40.78707504272461,-73.94265747070312,40.82355117797852,N,892,23,5,4.904,19.791928251121078,Evening
id0828675,1,2016-06-23 07:16:24,2016-06-23 07:21:42,1,-73.9940414428711,40.75113677978516,-73.98263549804686,40.76068878173828,N,318,7,3,1.432,16.21132075471698,Morning
id1636593,2,2016-04-25 17:37:13,2016-04-25 18:23:12,1,-73.79015350341797,40.64661407470703,-73.98191833496092,40.7566795349121,N,2759,17,0,20.276,26.456542225444004,Afternoon
id0747713,2,2016-01-17 03:24:53,2016-01-17 03:27:29,1,-74.0066909790039,40.737640380859375,-74.0038833618164,40.73809051513672,N,156,3,6,0.242,5.584615384615384,Night
id3655477,2,2016-03-24 13:35:17,2016-03-24 13:48:28,1,-73.98802947998048,40.73781967163086,-73.9720687866211,40.74607849121094,N,791,13,3,1.628,7.409355246523387,Afternoon
id0642318,2,2016-04-04 09:21:49,2016-04-04 09:37:51,1,-73.95252227783203,40.76626968383789,-73.98342895507811,40.73437881469727,N,962,9,0,4.399,16.46195426195426,Morning
id2390585,1,2016-02-24 11:45:41,2016-02-24 12:08:39,1,-73.86378479003906,40.76974487304688,-73.94625854492188,40.78041458129882,N,1378,11,2,7.045,18.404934687953556,Morning
id0369319,2,2016-02-08 18:24:38,2016-02-08 18:28:18,1,-73.98693084716798,40.750930786132805,-73.97830963134764,40.7532615661621,N,220,18,0,0.771,12.616363636363637,Evening
id0720321,1,2016-06-21 18:09:27,2016-06-21 18:16:55,1,-73.96263885498048,40.76822662353516,-73.95355987548828,40.77282333374024,N,448,18,1,0.92,7.392857142857142,Evening
id0860600,1,2016-01-06 15:23:44,2016-01-06 15:38:22,1,-74.0001220703125,40.71784973144531,-74.01457977294923,40.70967483520508,N,878,15,2,1.52,6.232346241457859,Afternoon
id1977372,2,2016-04-01 13:33:57,2016-04-01 14:00:47,1,-73.86968231201173,40.77254867553711,-73.9134063720703,40.68077850341797,N,1610,13,4,10.849,24.25863354037267,Afternoon
id2437858,2,2016-03-27 11:55:02,2016-03-27 12:05:06,5,-73.98683166503906,40.7618293762207,-73.97783660888672,40.79212188720703,N,604,11,6,3.452,20.574834437086093,Morning
id2165807,1,2016-04-08 20:19:55,2016-04-08 20:23:06,2,-74.00392913818358,40.72579574584961,-73.9988784790039,40.73476409912109,N,191,20,4,1.084,20.431413612565446,Evening
id1638921,1,2016-05-27 17:58:30,2016-05-27 18:16:23,1,-73.9797134399414,40.76056289672852,-73.9933853149414,40.736629486083984,N,1073,17,4,2.9,9.729729729729728,Afternoon
id0631726,2,2016-04-23 15:58:46,2016-04-23 16:03:24,1,-73.96151733398438,40.766021728515625,-73.94972229003906,40.78192901611328,N,278,15,5,2.029,26.27482014388489,Afternoon
id1947466,2,2016-04-21 12:32:31,2016-04-21 12:37:20,6,-73.9812774658203,40.78036117553711,-73.97615051269531,40.78860092163086,N,289,12,3,1.013,12.618685121107266,Afternoon
id1723822,1,2016-06-16 12:35:11,2016-06-16 12:45:43,3,-73.95606231689453,40.76415252685546,-73.94344329833984,40.79118347167969,N,632,12,3,3.188,18.159493670886075,Afternoon
id1144791,2,2016-01-06 13:39:04,2016-01-06 13:49:17,1,-73.99198913574217,40.74379348754882,-73.97470092773438,40.76340103149414,N,613,13,2,2.622,15.39836867862969,Afternoon
id1497423,1,2016-02-25 13:40:47,2016-02-25 13:54:12,1,-73.98872375488281,40.73697662353516,-73.98272705078125,40.75034332275391,N,805,13,3,1.57,7.02111801242236,Afternoon
id2917044,1,2016-04-02 15:35:02,2016-04-02 15:55:19,1,-74.01730346679686,40.705360412597656,-73.97393035888672,40.761566162109375,N,1217,15,5,7.24,21.416598192276087,Afternoon
id2538816,1,2016-02-13 17:59:03,2016-02-13 18:03:48,1,-74.00398254394531,40.74847030639648,-73.99505615234375,40.742942810058594,N,285,17,5,0.971,12.265263157894736,Afternoon
id2808378,1,2016-03-09 17:11:16,2016-03-09 17:28:43,1,-73.97864532470702,40.74093246459961,-74.0126953125,40.70158767700195,N,1047,17,2,5.232,17.989684813753584,Afternoon
id2015130,2,2016-05-21 03:13:55,2016-05-21 03:20:39,1,-73.88404083251953,40.747608184814446,-73.9046173095703,40.74769973754882,N,404,3,5,1.733,15.442574257425743,Night
id1062725,1,2016-06-08 05:51:58,2016-06-08 05:57:54,1,-73.99036407470702,40.75624084472656,-73.97295379638672,40.75728988647461,N,356,5,2,1.471,14.875280898876404,Night
id3792892,1,2016-05-01 02:40:38,2016-05-01 03:02:30,1,-73.98666381835938,40.72168350219727,-73.97257232666014,40.6858787536621,N,1312,2,6,4.155,11.400914634146343,Night
id0924324,2,2016-05-10 18:07:52,2016-05-10 18:26:21,2,-73.95906829833984,40.77566146850586,-73.95906829833984,40.77566146850586,N,1109,18,1,0.0,0.0,Evening
id1295254,1,2016-03-06 11:01:27,2016-03-06 11:08:29,1,-73.97598266601561,40.75774765014648,-73.98216247558594,40.74074935913086,N,422,11,6,1.961,16.728909952606635,Morning
id0222570,2,2016-04-20 19:14:04,2016-04-20 19:29:30,1,-73.94769287109375,40.78329849243164,-73.96104431152342,40.75665283203125,N,926,19,2,3.169,12.320086393088554,Evening
id3680395,1,2016-05-19 18:57:18,2016-05-19 18:59:13,1,-73.95478820800781,40.7779655456543,-73.94776916503906,40.779579162597656,N,115,18,3,0.618,19.34608695652174,Evening
id0552144,2,2016-05-04 18:04:33,2016-05-04 18:38:33,1,-73.8852310180664,40.77294158935546,-73.94695281982422,40.77526092529297,N,2040,18,2,5.204,9.183529411764706,Evening
id2034899,2,2016-02-11 11:03:50,2016-02-11 11:09:29,1,-73.98998260498048,40.7515983581543,-73.99443054199219,40.74100112915039,N,339,11,3,1.236,13.12566371681416,Morning
id1283389,1,2016-04-06 00:52:41,2016-04-06 01:07:06,1,-74.0043716430664,40.74234771728516,-74.01072692871094,40.72361755371094,N,865,0,2,2.15,8.947976878612717,Night
id2040373,2,2016-03-18 07:54:56,2016-03-18 08:02:42,3,-73.9610824584961,40.76911926269531,-73.95694732666014,40.78342056274414,N,466,7,4,1.628,12.576824034334763,Morning
id2124906,2,2016-05-03 08:28:38,2016-05-03 08:35:46,1,-73.98027801513672,40.77019119262695,-73.96378326416014,40.77413177490234,N,428,8,1,1.456,12.246728971962616,Morning
id1660823,2,2016-03-01 06:40:18,2016-03-01 07:01:37,5,-73.98213958740233,40.77532577514648,-74.00984954833984,40.72169876098633,N,1279,6,1,6.404,18.02533229085223,Morning
id0989891,1,2016-05-03 04:40:29,2016-05-03 04:51:45,2,-73.9893798828125,40.719825744628906,-73.98260498046875,40.75750350952149,N,676,4,1,4.228,22.515976331360946,Night
id2679117,1,2016-02-03 07:57:23,2016-02-03 08:02:15,1,-73.91998291015625,40.74357223510742,-73.92677307128906,40.75527572631836,N,292,7,2,1.422,17.53150684931507,Morning
id2145001,2,2016-04-27 09:05:42,2016-04-27 09:12:17,1,-73.94529724121094,40.77434921264648,-73.95543670654298,40.77859878540039,N,395,9,2,0.976,8.89518987341772,Morning
id3427182,1,2016-06-03 11:40:39,2016-06-03 11:57:24,1,-73.971923828125,40.79190444946289,-73.96954345703125,40.765300750732415,N,1005,11,4,2.965,10.620895522388059,Morning
id2346299,2,2016-06-17 11:46:09,2016-06-17 11:57:54,1,-73.9786605834961,40.756301879882805,-73.98812866210938,40.737350463867195,N,705,11,4,2.253,11.50468085106383,Morning
id0105984,1,2016-06-26 11:17:25,2016-06-26 11:30:33,1,-73.98583984375,40.72690200805664,-74.01427459716798,40.70406723022461,N,788,11,6,3.491,15.948730964467005,Morning
id1587327,1,2016-03-29 21:19:24,2016-03-29 21:24:44,3,-74.00772094726561,40.74300384521485,-73.9893798828125,40.74784469604492,N,320,21,1,1.636,18.405,Evening
id2519393,1,2016-06-25 13:48:37,2016-06-25 13:58:03,1,-73.99458312988281,40.70299911499024,-74.0041275024414,40.712928771972656,N,566,13,5,1.366,8.688339222614841,Afternoon
id1009714,1,2016-06-20 22:40:07,2016-06-20 22:48:42,1,-73.97935485839844,40.7561912536621,-73.9791259765625,40.74298095703125,N,515,22,0,1.469,10.26873786407767,Evening
